_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note
599421,161565,BROOKHURST TRADE INC.,,,LABUA,Labuan,Standard International Company,,,28-MAY-2004,,,,Active,Portcullis Trustnet,LL 04266,MYS,Malaysia,Offshore Leaks,The Offshore Leaks data is current through 2010,
664050,227104,WESTRANS IMPEX Corp.,,,XXX,Undetermined,Business Company Limited by Shares,International Offshore Services Group 42 Chelmsford Road Dublin 6 Ireland RT BVI,,27-JAN-2006,,,01-NOV-2008,Dead,Commonwealth Trust Limited,1007785,VGB;IRL,British Virgin Islands;Ireland,Offshore Leaks,The Offshore Leaks data is current through 2010,
649979,227108,SPRING SUMMER INVESTMENT LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Company Incorporations Asia Limited Suite 14F Ladoll-J No. 831 Xin Zha Road Shanghai, 200041 P.R. China ***invoices in separate envelope*** RT BVI",,27-JAN-2006,,,,Transferred OUT,Commonwealth Trust Limited,1007837,VGB;CHN,British Virgin Islands;China,Offshore Leaks,The Offshore Leaks data is current through 2010,
622238,194364,SHRI Investments Ltd,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,24-AUG-2007,,,01-MAY-2009,Dead,Commonwealth Trust Limited,1428043,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
562340,128835,DELTA BAY GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-OCT-1998,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,299034,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
568983,128862,OKSI Inc.,,,BVI,British Virgin Islands,Standard International Company,,,22-DEC-2003,,,,Transferred Out,Portcullis Trustnet,572686,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
608553,194417,MG Energy Ltd,,,XXX,Undetermined,Business Company Limited by Shares,Fletcher Kennedy Limited 7 Petworth Road Haslemere Surrey England GU27 2JB RT BVI,,05-SEP-2007,,,01-MAY-2009,Dead,Commonwealth Trust Limited,1430257,VGB;GBR,British Virgin Islands;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
562347,128902,UPTOP FINANCE GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-NOV-1998,,,,Active,Portcullis Trustnet,300132,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
664069,227218,Tudor Crown Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,04-JUL-1995,,,01-MAY-1998,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
563872,128927,AEOLUS TECHNOLOGY CORPORATION,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,17-NOV-1998,,,,Active,Portcullis Trustnet,300890,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
597780,161697,SINTRAC MARKETING AGENCY (L) PTE LTD,,,LABUA,Labuan,Standard International Company,,,23-DEC-1996,,,,Company liquidated,Portcullis Trustnet,LL 00934,MYS,Malaysia,Offshore Leaks,The Offshore Leaks data is current through 2010,
656435,161707,TIDALMARINE INTERNATIONAL (L) LTD.,,,LABUA,Labuan,Standard International Company,,,09-JUN-2004,,,,Active,Portcullis Trustnet,LL 04281,MYS,Malaysia,Offshore Leaks,The Offshore Leaks data is current through 2010,
596360,161716,Unisay International Limited,,,LABUA,Labuan,Standard International Company,,,22-MAY-2003,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,LL 03757,MYS,Malaysia,Offshore Leaks,The Offshore Leaks data is current through 2010,
564217,128952,RAINBOW TRADING GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,23-NOV-1998,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,301534,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
650089,227260,Better Business Bureau Inc.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,24-MAR-1998,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
600236,161731,COBO LIMITED,,,BAH,Bahamas,Standard International Company,,,05-JUL-2001,,,,Active,Portcullis Trustnet,120500 B,BHS,Bahamas,Offshore Leaks,The Offshore Leaks data is current through 2010,
562360,128964,BRIGHTLIGHT FINANCIAL LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",,26-NOV-1998,,,,Company liquidated,Portcullis Trustnet,302031,CYM;VGB,Cayman Islands;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
564220,129003,Crown Pacific (Overseas) Holdings Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,11-DEC-1998,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,303477,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
647951,227339,CB Derivatives Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,01-FEB-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1008555,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
651313,227345,BONUS PARK LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",,06-FEB-2006,,,01-NOV-2008,Dead,Commonwealth Trust Limited,1009324,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
590622,161815,ASUS TECHNOLOGY PTE. LIMITED,,,SGP,Singapore,Standard International Company,"15A Changi Business Park Central 1 #05-01 Eightrium Singapore 486035;10 Eunos Road 8, #12-07 Singapore Post Centre Singapore 408600",,26-APR-2005,,,,Active,Portcullis Trustnet,200505648D,SGP,Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
647954,227353,JUMBO GOAL HOLDINGS LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",,06-FEB-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1009218,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
599507,161822,Jubilee Trust,,,BVI,British Virgin Islands,BVI Trust,,,13-MAY-1998,,,,Active,Portcullis Trustnet,M400604,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
643536,227360,Rentable Group Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"Ru Invest Consulting Limited 3, Bolshaya Yakimanka street Moscow 119180 Russia **Ship via DHL only** RT BVI",,06-FEB-2006,,,,Active,Commonwealth Trust Limited,1009220,RUS;VGB,Russia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
638687,227365,Prime Data Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,30-MAR-1998,,,,Dead,Commonwealth Trust Limited,273925,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
608778,194605,Adler Grant Co. Limited,,,XXX,Undetermined,Business Company Limited by Shares,Fletcher Kennedy Limited 7 Petworth Road Haslemere Surrey England GU27 2JB RT BVI,,05-NOV-2007,,,05-JUN-2009,Dead,Commonwealth Trust Limited,1441695,GBR;VGB,United Kingdom;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
624794,194609,ADVANCE INVEST GROUP HOLDINGS LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"PA Consultancy Limited 4/F., Hong Kong Trade Centre 161-167 Des Voeux Road, Central, Hong Kong RT BVI",,12-OCT-2007,,,,Active,Commonwealth Trust Limited,1437388,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
659967,194617,FLAGOLIN LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,Global Wealth Management Center Limited 9 Neverovskogo Street Office 315 Moscow  121170 Russia RT BVI,,17-OCT-2007,,,01-MAY-2009,Dead,Commonwealth Trust Limited,1437885,VGB;RUS,British Virgin Islands;Russia,Offshore Leaks,The Offshore Leaks data is current through 2010,
638704,227406,SDM-GROUP LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,14-FEB-2006,,,01-NOV-2008,Dead,Commonwealth Trust Limited,1010817,VGB;GBR,British Virgin Islands;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
568737,129111,MAN FAI INVESTMENTS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-JAN-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,309350,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
565755,129122,NC GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-FEB-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,310397,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
568752,129135,HEADWAY GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,27-JAN-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,309956,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
568753,129136,HEADWAY INVESTMENTS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,27-JAN-1999,,,,Active,Portcullis Trustnet,309957,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
638708,227448,"Gleedal Group, Ltd.",,,XXX,Undetermined,,"Cliff Legal Services, Inc. 36, bld. 3, Kutuzovsky Prospect Moscow,  121170 Russia Attn:  Ksenia Semionova **invoices via e-mail: REDACTED",,01-APR-1998,,,,Dead,Commonwealth Trust Limited,,XXX;RUS,Not identified;Russia,Offshore Leaks,The Offshore Leaks data is current through 2010,
664105,227453,P&T ADVISERS LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Lotus Holding Company Limited 17 Elijas Street, Office 281 Riga LV-1050 Latvia RT BVI",,06-FEB-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1009327,LVA;VGB,Latvia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
625275,194686,Bio-Green Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,09-JAN-2004,,,15-JUL-2005,Dead,Commonwealth Trust Limited,577143,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
643586,227456,"GME, Alliance Ltd.",,,XXX,Undetermined,Business Company Limited by Shares,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,07-FEB-2006,,,01-NOV-2009,Dead,Commonwealth Trust Limited,1009452,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
641025,227461,Excel Credit Systems Inc.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,26-MAR-1998,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
638808,227462,REXTOR LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Company Incorporations Asia Limited Suite 14F Ladoll-J No. 831 Xin Zha Road Shanghai, 200041 P.R. China ***invoices in separate envelope*** RT BVI",,08-FEB-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1009761,CHN;VGB,China;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
564235,129167,SUNCORP INVESTMENTS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-FEB-1999,,,,Active,Portcullis Trustnet,310868,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
611774,194715,"Kelby Developments, Ltd.",,,XXX,Undetermined,Standard Company under IBC Act,G.S.L. Law & Consulting SHIPPING ADDRESS: Russian Federation Billing/Invoice address ONLY: 29A Anna Komnini Street P.O. Box 22303 1520 Nicosia Cyprus,,02-JAN-2004,,,,Active,Commonwealth Trust Limited,574368,VGB;RUS,British Virgin Islands;Russia,Offshore Leaks,The Offshore Leaks data is current through 2010,
659986,194740,Farma Ship Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,12-JAN-2004,,,01-NOV-2006,Dead,Commonwealth Trust Limited,577370,XXX;GBR,Not identified;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
641066,227514,FABULON LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,10-FEB-2006,,,01-NOV-2008,Dead,Commonwealth Trust Limited,1010200,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
625369,194766,Info-Support Holdings Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,09-JAN-2004,,,,Active,Commonwealth Trust Limited,577183,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
650283,227572,Solution Capital Limited,,,XXX,Undetermined,,"Sabourin and Sun Inc. 3080 Yonge Str. Suite 4064 Toronto ON, M4N 3N1 Canada RT BVI",,02-APR-1998,,,,Dead,Commonwealth Trust Limited,,XXX;CAN,Not identified;Canada,Offshore Leaks,The Offshore Leaks data is current through 2010,
648057,227586,Skill Processing Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,17-FEB-2006,,,,Active,Commonwealth Trust Limited,1011565,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
611957,194842,Kennilworth Mutual Fund Inc.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,19-JUN-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
609175,194853,Win Gems Commercial Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Lindfield International Limited Suite 901B, Kinwick Centre 32 Hollywood Road, Central Hong Kong RT BVI",,02-JAN-2004,,,01-NOV-2008,Dead,Commonwealth Trust Limited,574378,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
596631,162086,METALSING PRIVATE LIMITED,,,SGP,Singapore,Standard International Company,305 Jurong East St 32 #10-160 Singapore 600305,,27-FEB-2006,,,,Active,Portcullis Trustnet,200602646R,SGP,Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
650335,227624,MULLEX INTERNATIONAL LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,07-MAR-2006,,,,Active,Commonwealth Trust Limited,1013979,VGB;GBR,British Virgin Islands;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
660009,194903,Belluton Commerce Limited,,,XXX,Undetermined,Standard Company under IBC Act,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,,06-JAN-2004,,,,Transferred OUT,Commonwealth Trust Limited,576210,GBR;VGB,United Kingdom;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
660010,194910,Hopeful Success Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,Commonwealth Trust Limited - Hong Kong Shelf,,02-JAN-2004,,,,Shelf,Commonwealth Trust Limited,575397,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
563937,129377,ALEXMILLA LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-MAR-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,317023,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
621048,194924,Palmers Partners Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Lotus Holding Company Limited 17 Elijas Street, Office 281 Riga LV-1050 Latvia RT BVI",,06-FEB-2004,,,,Liquidated,Commonwealth Trust Limited,580568,XXX;LVA,Not identified;Latvia,Offshore Leaks,The Offshore Leaks data is current through 2010,
648666,227696,BARLOW COMMUNICATIONS LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,27-FEB-2006,,,,Active,Commonwealth Trust Limited,1012739,GBR;VGB,United Kingdom;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
609199,194929,Rafi Oil Corp.,,,XXX,Undetermined,Standard Company under IBC Act,"Moscow Law Agency Zemlyanoy Val, 72 Bldg. 2, ""RK-Audit"" Moscow 109004 Russia RT BVI",,13-JAN-2004,,,,Active,Commonwealth Trust Limited,577510,RUS;VGB,Russia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
664143,227726,Bridge Electronic Trading Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,27-FEB-2006,,,,Transferred OUT,Commonwealth Trust Limited,1012752,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
567573,129429,SUNLIGHT EXPRESS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,30-MAR-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,318510,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
590879,162202,Whitehorse Universal Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-APR-2006,,,,Active,Portcullis Trustnet,1024526,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
562447,129448,Offshore Consultants Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-APR-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,318861,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
589573,162247,Classic Blue Investments Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-APR-2006,,,,Active,Portcullis Trustnet,1024580,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
598172,162254,SMAC Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-MAY-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1025203,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
648202,227816,UPPERCREEK LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,15-AUG-2006,,,01-MAY-2008,Dead,Commonwealth Trust Limited,1045106,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
567790,129533,NORTHWEST HIGHLAND LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,21-APR-1999,,,,Company liquidated,Portcullis Trustnet,321488,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
567792,129550,TAURUS HOLDINGS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,22-APR-1999,,,,Active,Portcullis Trustnet,321703,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
569764,129565,FAMOUS FORTRESS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-APR-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,322406,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
609412,195107,Refined Concepts Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,27-FEB-2004,,,,Active,Commonwealth Trust Limited,583688,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
563968,129585,WELLAND SERVICES GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,04-MAY-1999,,,,Active,Portcullis Trustnet,323072,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
656520,162354,Costaland Enterprise Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,06-JUN-2006,,,,Active,Portcullis Trustnet,1031542,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
562466,129589,FIRST UNION CONSULTANT LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,04-MAY-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,323076,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
562468,129594,SPEED DRIVE LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-MAY-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,323334,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
639168,227901,Colinfield Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,06-MAY-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
643950,227912,Tempton Limited,,,XXX,Undetermined,Standard Company under IBC Act,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,08-AUG-2003,,,01-MAY-2007,Dead,Commonwealth Trust Limited,555444,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
651458,227914,Shingen Corporation,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,06-FEB-1997,,,01-NOV-2002,Dead,Commonwealth Trust Limited,217819,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
609626,195167,Madsen Group Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,04-FEB-2004,,,01-NOV-2006,Dead,Commonwealth Trust Limited,580260,GBR;XXX,United Kingdom;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
596924,162408,MagicBox International Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-JUN-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1033224,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
599992,162409,Prime Memory Enterprise Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-JUN-2006,,,,Active,Portcullis Trustnet,1033198,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
561827,129648,Confederate (BVI) Group Ltd.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",,18-MAY-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,325194,CYM;VGB,Cayman Islands;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
600863,162419,RED POINT TRADING INC,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,23-JUN-2006,,,,Active,Portcullis Trustnet,1034505,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
569187,129656,Associates Capital Investment Ltd.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-MAY-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,325553,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
